ds,y
2024-04-13 17:05:59.194799,177
2024-04-13 17:10:09.194799,201
2024-04-13 17:14:19.194799,163
2024-04-13 17:18:29.194799,189
2024-04-13 17:22:39.194799,183
2024-04-13 17:26:49.194799,198
2024-04-13 17:30:59.194799,195
2024-04-13 17:35:09.194799,143
2024-04-13 17:39:19.194799,242
2024-04-13 17:43:29.194799,189
2024-04-13 17:47:39.194799,187
2024-04-13 17:51:49.194799,201
2024-04-13 17:55:59.194799,159
2024-04-13 18:00:09.194799,195
2024-04-13 18:04:19.194799,191
2024-04-13 18:08:29.194799,190
2024-04-13 18:12:39.194799,186
2024-04-13 18:16:49.194799,185
2024-04-13 18:20:59.194799,182
2024-04-13 18:25:09.194799,185
2024-04-13 18:29:19.194799,218
2024-04-13 18:33:29.194799,180
2024-04-13 18:37:39.194799,173
2024-04-13 18:41:49.194799,184
2024-04-13 18:45:59.194799,179
2024-04-13 18:50:09.194799,186
2024-04-13 18:54:19.194799,153
2024-04-13 18:58:29.194799,170
2024-04-13 19:02:39.194799,173
2024-04-13 19:06:49.194799,177
2024-04-13 19:10:59.194799,155
2024-04-13 19:15:09.194799,208
2024-04-13 19:19:19.194799,152
2024-04-13 19:23:29.194799,161
2024-04-13 19:27:39.194799,186
2024-04-13 19:31:49.194799,163
2024-04-13 19:35:59.194799,172
2024-04-13 19:40:09.194799,187
2024-04-13 19:44:19.194799,161
2024-04-13 19:48:29.194799,159
2024-04-13 19:52:39.194799,182
2024-04-13 19:56:49.194799,203
2024-04-13 20:00:59.194799,176
2024-04-13 20:05:09.194799,148
2024-04-13 20:09:19.194799,176
2024-04-13 20:13:29.194799,169
2024-04-13 20:17:39.194799,171
2024-04-13 20:21:49.194799,179
2024-04-13 20:25:59.194799,177
2024-04-13 20:30:09.194799,191
2024-04-13 20:34:19.194799,198
2024-04-13 20:38:29.194799,178
2024-04-13 20:42:39.194799,183
2024-04-13 20:46:49.194799,160
2024-04-13 20:50:59.194799,179
2024-04-13 20:55:09.194799,201
2024-04-13 20:59:19.194799,189
2024-04-13 21:03:29.194799,183
2024-04-13 21:07:39.194799,162
2024-04-13 21:11:49.194799,187
2024-04-13 21:15:59.194799,196
2024-04-13 21:20:09.194799,158
2024-04-13 21:24:19.194799,187
2024-04-13 21:28:29.194799,185
2024-04-13 21:32:39.194799,169
2024-04-13 21:36:49.194799,202
2024-04-13 21:40:59.194799,136
2024-04-13 21:45:09.194799,188
2024-04-13 21:49:19.194799,153
2024-04-13 21:53:29.194799,171
2024-04-13 21:57:39.194799,206
2024-04-13 22:01:49.194799,172
2024-04-13 22:05:59.194799,141
2024-04-13 22:10:09.194799,158
2024-04-13 22:14:19.194799,158
2024-04-13 22:18:29.194799,194
2024-04-13 22:22:39.194799,171
2024-04-13 22:26:49.194799,184
2024-04-13 22:30:59.194799,173
2024-04-13 22:35:09.194799,175
2024-04-13 22:39:19.194799,193
2024-04-13 22:43:29.194799,168
2024-04-13 22:47:39.194799,167
2024-04-13 22:51:49.194799,184
2024-04-13 22:55:59.194799,157
2024-04-13 23:00:09.194799,184
2024-04-13 23:04:19.194799,175
2024-04-13 23:08:29.194799,200
2024-04-13 23:12:39.194799,170
2024-04-13 23:16:49.194799,194
2024-04-13 23:20:59.194799,195
2024-04-13 23:25:09.194799,185
2024-04-13 23:29:19.194799,197
2024-04-13 23:33:29.194799,158
2024-04-13 23:37:39.194799,195
2024-04-13 23:41:49.194799,186
2024-04-13 23:45:59.194799,191
2024-04-13 23:50:09.194799,210
2024-04-13 23:54:19.194799,187
2024-04-13 23:58:29.194799,211
2024-04-14 00:02:39.194799,215
2024-04-14 00:06:49.194799,170
2024-04-14 00:10:59.194799,208
2024-04-14 00:15:09.194799,204
2024-04-14 00:19:19.194799,194
2024-04-14 00:23:29.194799,199
2024-04-14 00:27:39.194799,185
2024-04-14 00:31:49.194799,215
2024-04-14 00:35:59.194799,191
2024-04-14 00:40:09.194799,215
2024-04-14 00:44:19.194799,181
2024-04-14 00:48:29.194799,133
2024-04-14 00:52:39.194799,171
2024-04-14 00:56:49.194799,181
2024-04-14 01:00:59.194799,173
2024-04-14 01:05:09.194799,171
2024-04-14 01:09:19.194799,183
2024-04-14 01:13:29.194799,157
2024-04-14 01:17:39.194799,184
2024-04-14 01:21:49.194799,203
2024-04-14 01:25:59.194799,203
2024-04-14 01:30:09.194799,165
2024-04-14 01:34:19.194799,173
2024-04-14 01:38:29.194799,195
2024-04-14 01:42:39.194799,187
2024-04-14 01:46:49.194799,176
2024-04-14 01:50:59.194799,206
2024-04-14 01:55:09.194799,211
2024-04-14 01:59:19.194799,191
2024-04-14 02:03:29.194799,193
2024-04-14 02:07:39.194799,174
2024-04-14 02:11:49.194799,215
2024-04-14 02:15:59.194799,198
2024-04-14 02:20:09.194799,191
2024-04-14 02:24:19.194799,181
2024-04-14 02:28:29.194799,198
2024-04-14 02:32:39.194799,195
2024-04-14 02:36:49.194799,214
2024-04-14 02:40:59.194799,209
2024-04-14 02:45:09.194799,185
2024-04-14 02:49:19.194799,195
2024-04-14 02:53:29.194799,223
2024-04-14 02:57:39.194799,193
2024-04-14 03:01:49.194799,207
2024-04-14 03:05:59.194799,177
2024-04-14 03:10:09.194799,180
2024-04-14 03:14:19.194799,184
2024-04-14 03:18:29.194799,193
2024-04-14 03:22:39.194799,204
2024-04-14 03:26:49.194799,205
2024-04-14 03:30:59.194799,195
2024-04-14 03:35:09.194799,190
2024-04-14 03:39:19.194799,192
2024-04-14 03:43:29.194799,200
2024-04-14 03:47:39.194799,200
2024-04-14 03:51:49.194799,198
2024-04-14 03:55:59.194799,181
2024-04-14 04:00:09.194799,179
2024-04-14 04:04:19.194799,182
2024-04-14 04:08:29.194799,187
2024-04-14 04:12:39.194799,179
2024-04-14 04:16:49.194799,165
2024-04-14 04:20:59.194799,188
2024-04-14 04:25:09.194799,166
2024-04-14 04:29:19.194799,166
2024-04-14 04:33:29.194799,197
2024-04-14 04:37:39.194799,191
2024-04-14 04:41:49.194799,167
2024-04-14 04:45:59.194799,208
2024-04-14 04:50:09.194799,164
2024-04-14 04:54:19.194799,170
2024-04-14 04:58:29.194799,165
2024-04-14 05:02:39.194799,170
2024-04-14 05:06:49.194799,172
2024-04-14 05:10:59.194799,177
2024-04-14 05:15:09.194799,183
2024-04-14 05:19:19.194799,175
2024-04-14 05:23:29.194799,189
2024-04-14 05:27:39.194799,201
2024-04-14 05:31:49.194799,175
2024-04-14 05:35:59.194799,177
2024-04-14 05:40:09.194799,176
2024-04-14 05:44:19.194799,168
2024-04-14 05:48:29.194799,187
2024-04-14 05:52:39.194799,202
2024-04-14 05:56:49.194799,176
2024-04-14 06:00:59.194799,200
2024-04-14 06:05:09.194799,187
2024-04-14 06:09:19.194799,233
2024-04-14 06:13:29.194799,196
2024-04-14 06:17:39.194799,197
2024-04-14 06:21:49.194799,163
2024-04-14 06:25:59.194799,201
2024-04-14 06:30:09.194799,209
2024-04-14 06:34:19.194799,218
2024-04-14 06:38:29.194799,220
2024-04-14 06:42:39.194799,189
2024-04-14 06:46:49.194799,164
2024-04-14 06:50:59.194799,215
2024-04-14 06:55:09.194799,185
2024-04-14 06:59:19.194799,176
2024-04-14 07:03:29.194799,187
2024-04-14 07:07:39.194799,177
2024-04-14 07:11:49.194799,191
2024-04-14 07:15:59.194799,172
2024-04-14 07:20:09.194799,210
2024-04-14 07:24:19.194799,210
2024-04-14 07:28:29.194799,239
2024-04-14 07:32:39.194799,177
2024-04-14 07:36:49.194799,172
2024-04-14 07:40:59.194799,191
2024-04-14 07:45:09.194799,167
2024-04-14 07:49:19.194799,182
2024-04-14 07:53:29.194799,178
2024-04-14 07:57:39.194799,167
2024-04-14 08:01:49.194799,192
2024-04-14 08:05:59.194799,173
2024-04-14 08:10:09.194799,177
2024-04-14 08:14:19.194799,165
2024-04-14 08:18:29.194799,170
2024-04-14 08:22:39.194799,163
2024-04-14 08:26:49.194799,164
2024-04-14 08:30:59.194799,187
2024-04-14 08:35:09.194799,191
2024-04-14 08:39:19.194799,207
2024-04-14 08:43:29.194799,201
2024-04-14 08:47:39.194799,215
2024-04-14 08:51:49.194799,202
2024-04-14 08:55:59.194799,205
2024-04-14 09:00:09.194799,152
2024-04-14 09:04:19.194799,182
2024-04-14 09:08:29.194799,203
2024-04-14 09:12:39.194799,210
2024-04-14 09:16:49.194799,240
2024-04-14 09:20:59.194799,186
2024-04-14 09:25:09.194799,204
2024-04-14 09:29:19.194799,227
2024-04-14 09:33:29.194799,215
2024-04-14 09:37:39.194799,190
2024-04-14 09:41:49.194799,224
2024-04-14 09:45:59.194799,167
2024-04-14 09:50:09.194799,171
2024-04-14 09:54:19.194799,189
2024-04-14 09:58:29.194799,191
2024-04-14 10:02:39.194799,167
2024-04-14 10:06:49.194799,203
2024-04-14 10:10:59.194799,156
2024-04-14 10:15:09.194799,192
2024-04-14 10:19:19.194799,966
2024-04-14 10:23:29.194799,336
2024-04-14 10:27:39.194799,184
2024-04-14 10:31:49.194799,201
2024-04-14 10:35:59.194799,192
2024-04-14 10:40:09.194799,204
2024-04-14 10:44:19.194799,187
2024-04-14 10:48:29.194799,171
2024-04-14 10:52:39.194799,205
2024-04-14 10:56:49.194799,181
2024-04-14 11:00:59.194799,191
2024-04-14 11:05:09.194799,167
2024-04-14 11:09:19.194799,205
2024-04-14 11:13:29.194799,201
2024-04-14 11:17:39.194799,184
2024-04-14 11:21:49.194799,168
2024-04-14 11:25:59.194799,161
2024-04-14 11:30:09.194799,0
2024-04-14 11:34:19.194799,3
2024-04-14 11:38:29.194799,1
2024-04-14 11:42:39.194799,9
2024-04-14 11:46:49.194799,53
2024-04-14 11:50:59.194799,193
2024-04-14 11:55:09.194799,203
2024-04-14 11:59:19.194799,203
2024-04-14 12:03:29.194799,195
2024-04-14 12:07:39.194799,205
2024-04-14 12:11:49.194799,194
2024-04-14 12:15:59.194799,212
2024-04-14 12:20:09.194799,203
2024-04-14 12:24:19.194799,200
2024-04-14 12:28:29.194799,198
2024-04-14 12:32:39.194799,199
2024-04-14 12:36:49.194799,192
2024-04-14 12:40:59.194799,202
2024-04-14 12:45:09.194799,196
2024-04-14 12:49:19.194799,197
2024-04-14 12:53:29.194799,201
2024-04-14 12:57:39.194799,215
2024-04-14 13:01:49.194799,201
2024-04-14 13:05:59.194799,195
2024-04-14 13:10:09.194799,201
2024-04-14 13:14:19.194799,200
2024-04-14 13:18:29.194799,198
2024-04-14 13:22:39.194799,194
2024-04-14 13:26:49.194799,212
2024-04-14 13:30:59.194799,200
2024-04-14 13:35:09.194799,193
2024-04-14 13:39:19.194799,217
2024-04-14 13:43:29.194799,192
2024-04-14 13:47:39.194799,201
2024-04-14 13:51:49.194799,196
2024-04-14 13:55:59.194799,195
2024-04-14 14:00:09.194799,200
2024-04-14 14:04:19.194799,203
2024-04-14 14:08:29.194799,196
2024-04-14 14:12:39.194799,195
2024-04-14 14:16:49.194799,195
2024-04-14 14:20:59.194799,217
2024-04-14 14:25:09.194799,199
2024-04-14 14:29:19.194799,203
2024-04-14 14:33:29.194799,204
2024-04-14 14:37:39.194799,191
2024-04-14 14:41:49.194799,205
2024-04-14 14:45:59.194799,191
2024-04-14 14:50:09.194799,200
2024-04-14 14:54:19.194799,193
2024-04-14 14:58:29.194799,209
2024-04-14 15:02:39.194799,201
2024-04-14 15:06:49.194799,201
2024-04-14 15:10:59.194799,191
2024-04-14 15:15:09.194799,195
2024-04-14 15:19:19.194799,185
2024-04-14 15:23:29.194799,198
2024-04-14 15:27:39.194799,185
2024-04-14 15:31:49.194799,196
2024-04-14 15:35:59.194799,185
2024-04-14 15:40:09.194799,199
2024-04-14 15:44:19.194799,141
2024-04-14 15:48:29.194799,181
2024-04-14 15:52:39.194799,189
2024-04-14 15:56:49.194799,163
2024-04-14 16:00:59.194799,173
2024-04-14 16:05:09.194799,191
2024-04-14 16:09:19.194799,186
2024-04-14 16:13:29.194799,171
2024-04-14 16:17:39.194799,187
2024-04-14 16:21:49.194799,202
2024-04-14 16:25:59.194799,201
2024-04-14 16:30:09.194799,189
2024-04-14 16:34:19.194799,216
2024-04-14 16:38:29.194799,213
2024-04-14 16:42:39.194799,212
2024-04-14 16:46:49.194799,181
2024-04-14 16:50:59.194799,202
2024-04-14 16:55:09.194799,182
2024-04-14 16:59:19.194799,188
2024-04-14 17:03:29.194799,210
2024-04-14 17:07:39.194799,207
2024-04-14 17:11:49.194799,174
2024-04-14 17:15:59.194799,174
2024-04-14 17:20:09.194799,194
2024-04-14 17:24:19.194799,176
2024-04-14 17:28:29.194799,164
2024-04-14 17:32:39.194799,178
2024-04-14 17:36:49.194799,177
2024-04-14 17:40:59.194799,194
2024-04-14 17:45:09.194799,198
2024-04-14 17:49:19.194799,189
2024-04-14 17:53:29.194799,192
2024-04-14 17:57:39.194799,157
2024-04-14 18:01:49.194799,191
2024-04-14 18:05:59.194799,191
2024-04-14 18:10:09.194799,192
2024-04-14 18:14:19.194799,185
2024-04-14 18:18:29.194799,180
2024-04-14 18:22:39.194799,180
2024-04-14 18:26:49.194799,202
2024-04-14 18:30:59.194799,197
2024-04-14 18:35:09.194799,200
2024-04-14 18:39:19.194799,215
2024-04-14 18:43:29.194799,231
2024-04-14 18:47:39.194799,196
2024-04-14 18:51:49.194799,217
2024-04-14 18:55:59.194799,198
2024-04-14 19:00:09.194799,176
2024-04-14 19:04:19.194799,192
2024-04-14 19:08:29.194799,205
2024-04-14 19:12:39.194799,178
2024-04-14 19:16:49.194799,165
2024-04-14 19:20:59.194799,165
2024-04-14 19:25:09.194799,155
2024-04-14 19:29:19.194799,182
2024-04-14 19:33:29.194799,198
2024-04-14 19:37:39.194799,183
2024-04-14 19:41:49.194799,177
2024-04-14 19:45:59.194799,204
2024-04-14 19:50:09.194799,180
2024-04-14 19:54:19.194799,162
2024-04-14 19:58:29.194799,204
2024-04-14 20:02:39.194799,151
2024-04-14 20:06:49.194799,177
2024-04-14 20:10:59.194799,161
2024-04-14 20:15:09.194799,163
2024-04-14 20:19:19.194799,167
2024-04-14 20:23:29.194799,175
2024-04-14 20:27:39.194799,167
2024-04-14 20:31:49.194799,190
2024-04-14 20:35:59.194799,164
2024-04-14 20:40:09.194799,183
2024-04-14 20:44:19.194799,175
2024-04-14 20:48:29.194799,172
2024-04-14 20:52:39.194799,177
2024-04-14 20:56:49.194799,174
2024-04-14 21:00:59.194799,157
2024-04-14 21:05:09.194799,167
2024-04-14 21:09:19.194799,211
2024-04-14 21:13:29.194799,165
2024-04-14 21:17:39.194799,177
2024-04-14 21:21:49.194799,166
2024-04-14 21:25:59.194799,148
2024-04-14 21:30:09.194799,167
2024-04-14 21:34:19.194799,188
2024-04-14 21:38:29.194799,184
2024-04-14 21:42:39.194799,174
2024-04-14 21:46:49.194799,177
2024-04-14 21:50:59.194799,191
2024-04-14 21:55:09.194799,159
2024-04-14 21:59:19.194799,158
2024-04-14 22:03:29.194799,173
2024-04-14 22:07:39.194799,166
2024-04-14 22:11:49.194799,185
2024-04-14 22:15:59.194799,154
2024-04-14 22:20:09.194799,174
2024-04-14 22:24:19.194799,182
2024-04-14 22:28:29.194799,191
2024-04-14 22:32:39.194799,193
2024-04-14 22:36:49.194799,199
2024-04-14 22:40:59.194799,150
2024-04-14 22:45:09.194799,177
2024-04-14 22:49:19.194799,184
2024-04-14 22:53:29.194799,197
2024-04-14 22:57:39.194799,176
2024-04-14 23:01:49.194799,175
2024-04-14 23:05:59.194799,193
2024-04-14 23:10:09.194799,180
2024-04-14 23:14:19.194799,178
2024-04-14 23:18:29.194799,143
2024-04-14 23:22:39.194799,160
2024-04-14 23:26:49.194799,150
2024-04-14 23:30:59.194799,194
2024-04-14 23:35:09.194799,179
2024-04-14 23:39:19.194799,161
2024-04-14 23:43:29.194799,171
2024-04-14 23:47:39.194799,188
2024-04-14 23:51:49.194799,233
2024-04-14 23:55:59.194799,192
2024-04-15 00:00:09.194799,221
2024-04-15 00:04:19.194799,205
2024-04-15 00:08:29.194799,216
2024-04-15 00:12:39.194799,199
2024-04-15 00:16:49.194799,199
2024-04-15 00:20:59.194799,205
2024-04-15 00:25:09.194799,192
2024-04-15 00:29:19.194799,233
2024-04-15 00:33:29.194799,215
2024-04-15 00:37:39.194799,156
2024-04-15 00:41:49.194799,154
2024-04-15 00:45:59.194799,169
2024-04-15 00:50:09.194799,187
2024-04-15 00:54:19.194799,154
2024-04-15 00:58:29.194799,192
2024-04-15 01:02:39.194799,179
2024-04-15 01:06:49.194799,212
2024-04-15 01:10:59.194799,183
2024-04-15 01:15:09.194799,215
2024-04-15 01:19:19.194799,183
2024-04-15 01:23:29.194799,207
2024-04-15 01:27:39.194799,168
2024-04-15 01:31:49.194799,206
2024-04-15 01:35:59.194799,200
2024-04-15 01:40:09.194799,181
2024-04-15 01:44:19.194799,217
2024-04-15 01:48:29.194799,195
2024-04-15 01:52:39.194799,202
2024-04-15 01:56:49.194799,224
2024-04-15 02:00:59.194799,210
2024-04-15 02:05:09.194799,199
2024-04-15 02:09:19.194799,208
2024-04-15 02:13:29.194799,184
2024-04-15 02:17:39.194799,179
2024-04-15 02:21:49.194799,226
2024-04-15 02:25:59.194799,164
2024-04-15 02:30:09.194799,192
2024-04-15 02:34:19.194799,159
2024-04-15 02:38:29.194799,228
2024-04-15 02:42:39.194799,180
2024-04-15 02:46:49.194799,188
2024-04-15 02:50:59.194799,187
2024-04-15 02:55:09.194799,176
2024-04-15 02:59:19.194799,175
2024-04-15 03:03:29.194799,175
2024-04-15 03:07:39.194799,181
2024-04-15 03:11:49.194799,190
2024-04-15 03:15:59.194799,203
2024-04-15 03:20:09.194799,201
2024-04-15 03:24:19.194799,197
2024-04-15 03:28:29.194799,206
2024-04-15 03:32:39.194799,179
2024-04-15 03:36:49.194799,184
2024-04-15 03:40:59.194799,178
2024-04-15 03:45:09.194799,207
2024-04-15 03:49:19.194799,137
2024-04-15 03:53:29.194799,194
2024-04-15 03:57:39.194799,200
2024-04-15 04:01:49.194799,182
2024-04-15 04:05:59.194799,182
2024-04-15 04:10:09.194799,177
2024-04-15 04:14:19.194799,149
2024-04-15 04:18:29.194799,177
2024-04-15 04:22:39.194799,185
2024-04-15 04:26:49.194799,183
2024-04-15 04:30:59.194799,176
2024-04-15 04:35:09.194799,163
2024-04-15 04:39:19.194799,210
2024-04-15 04:43:29.194799,152
2024-04-15 04:47:39.194799,187
2024-04-15 04:51:49.194799,153
2024-04-15 04:55:59.194799,191
2024-04-15 05:00:09.194799,152
2024-04-15 05:04:19.194799,187
2024-04-15 05:08:29.194799,161
2024-04-15 05:12:39.194799,189
2024-04-15 05:16:49.194799,177
2024-04-15 05:20:59.194799,201
2024-04-15 05:25:09.194799,163
2024-04-15 05:29:19.194799,189
2024-04-15 05:33:29.194799,183
2024-04-15 05:37:39.194799,198
2024-04-15 05:41:49.194799,195
2024-04-15 05:45:59.194799,143
2024-04-15 05:50:09.194799,242
2024-04-15 05:54:19.194799,189
2024-04-15 05:58:29.194799,187
2024-04-15 06:02:39.194799,201
2024-04-15 06:06:49.194799,159
2024-04-15 06:10:59.194799,195
2024-04-15 06:15:09.194799,191
2024-04-15 06:19:19.194799,190
2024-04-15 06:23:29.194799,186
2024-04-15 06:27:39.194799,185
2024-04-15 06:31:49.194799,182
2024-04-15 06:35:59.194799,185
2024-04-15 06:40:09.194799,218
2024-04-15 06:44:19.194799,180
2024-04-15 06:48:29.194799,173
2024-04-15 06:52:39.194799,184
2024-04-15 06:56:49.194799,179
2024-04-15 07:00:59.194799,186
2024-04-15 07:05:09.194799,153
2024-04-15 07:09:19.194799,170
2024-04-15 07:13:29.194799,173
2024-04-15 07:17:39.194799,177
2024-04-15 07:21:49.194799,155
2024-04-15 07:25:59.194799,208
2024-04-15 07:30:09.194799,152
2024-04-15 07:34:19.194799,161
2024-04-15 07:38:29.194799,186
2024-04-15 07:42:39.194799,163
2024-04-15 07:46:49.194799,172
2024-04-15 07:50:59.194799,187
2024-04-15 07:55:09.194799,161
2024-04-15 07:59:19.194799,159
2024-04-15 08:03:29.194799,182
2024-04-15 08:07:39.194799,203
2024-04-15 08:11:49.194799,176
2024-04-15 08:15:59.194799,148
2024-04-15 08:20:09.194799,176
2024-04-15 08:24:19.194799,169
2024-04-15 08:28:29.194799,171
2024-04-15 08:32:39.194799,179
2024-04-15 08:36:49.194799,177
2024-04-15 08:40:59.194799,191
2024-04-15 08:45:09.194799,198
2024-04-15 08:49:19.194799,178
2024-04-15 08:53:29.194799,183
2024-04-15 08:57:39.194799,160
2024-04-15 09:01:49.194799,179
2024-04-15 09:05:59.194799,201
2024-04-15 09:10:09.194799,189
2024-04-15 09:14:19.194799,183
2024-04-15 09:18:29.194799,162
2024-04-15 09:22:39.194799,187
2024-04-15 09:26:49.194799,196
2024-04-15 09:30:59.194799,158
2024-04-15 09:35:09.194799,187
2024-04-15 09:39:19.194799,185
2024-04-15 09:43:29.194799,169
2024-04-15 09:47:39.194799,202
2024-04-15 09:51:49.194799,136
2024-04-15 09:55:59.194799,188
2024-04-15 10:00:09.194799,153
2024-04-15 10:04:19.194799,171
2024-04-15 10:08:29.194799,206
2024-04-15 10:12:39.194799,172
2024-04-15 10:16:49.194799,141
2024-04-15 10:20:59.194799,158
2024-04-15 10:25:09.194799,158
2024-04-15 10:29:19.194799,194
2024-04-15 10:33:29.194799,171
2024-04-15 10:37:39.194799,184
2024-04-15 10:41:49.194799,173
2024-04-15 10:45:59.194799,175
2024-04-15 10:50:09.194799,193
2024-04-15 10:54:19.194799,168
2024-04-15 10:58:29.194799,167
2024-04-15 11:02:39.194799,184
2024-04-15 11:06:49.194799,157
2024-04-15 11:10:59.194799,184
2024-04-15 11:15:09.194799,175
2024-04-15 11:19:19.194799,200
2024-04-15 11:23:29.194799,170
2024-04-15 11:27:39.194799,194
2024-04-15 11:31:49.194799,195
2024-04-15 11:35:59.194799,185
2024-04-15 11:40:09.194799,197
2024-04-15 11:44:19.194799,158
2024-04-15 11:48:29.194799,195
2024-04-15 11:52:39.194799,186
2024-04-15 11:56:49.194799,191
2024-04-15 12:00:59.194799,210
2024-04-15 12:05:09.194799,187
2024-04-15 12:09:19.194799,211
2024-04-15 12:13:29.194799,215
2024-04-15 12:17:39.194799,170
2024-04-15 12:21:49.194799,208
2024-04-15 12:25:59.194799,204
2024-04-15 12:30:09.194799,194
2024-04-15 12:34:19.194799,199
2024-04-15 12:38:29.194799,185
2024-04-15 12:42:39.194799,215
2024-04-15 12:46:49.194799,191
2024-04-15 12:50:59.194799,215
2024-04-15 12:55:09.194799,181
2024-04-15 12:59:19.194799,133
2024-04-15 13:03:29.194799,171
2024-04-15 13:07:39.194799,181
2024-04-15 13:11:49.194799,173
2024-04-15 13:15:59.194799,171
2024-04-15 13:20:09.194799,183
2024-04-15 13:24:19.194799,157
2024-04-15 13:28:29.194799,184
2024-04-15 13:32:39.194799,203
2024-04-15 13:36:49.194799,203
2024-04-15 13:40:59.194799,165
2024-04-15 13:45:09.194799,173
2024-04-15 13:49:19.194799,195
2024-04-15 13:53:29.194799,187
2024-04-15 13:57:39.194799,176
2024-04-15 14:01:49.194799,206
2024-04-15 14:05:59.194799,211
2024-04-15 14:10:09.194799,191
2024-04-15 14:14:19.194799,193
2024-04-15 14:18:29.194799,174
2024-04-15 14:22:39.194799,215
2024-04-15 14:26:49.194799,198
2024-04-15 14:30:59.194799,191
2024-04-15 14:35:09.194799,181
2024-04-15 14:39:19.194799,198
2024-04-15 14:43:29.194799,195
2024-04-15 14:47:39.194799,214
2024-04-15 14:51:49.194799,209
2024-04-15 14:55:59.194799,185
2024-04-15 15:00:09.194799,195
2024-04-15 15:04:19.194799,223
2024-04-15 15:08:29.194799,193
2024-04-15 15:12:39.194799,207
2024-04-15 15:16:49.194799,177
2024-04-15 15:20:59.194799,180
2024-04-15 15:25:09.194799,184
2024-04-15 15:29:19.194799,193
2024-04-15 15:33:29.194799,204
2024-04-15 15:37:39.194799,205
2024-04-15 15:41:49.194799,195
2024-04-15 15:45:59.194799,190
2024-04-15 15:50:09.194799,192
2024-04-15 15:54:19.194799,200
2024-04-15 15:58:29.194799,200
2024-04-15 16:02:39.194799,198
2024-04-15 16:06:49.194799,181
2024-04-15 16:10:59.194799,179
2024-04-15 16:15:09.194799,182
2024-04-15 16:19:19.194799,187
2024-04-15 16:23:29.194799,179
2024-04-15 16:27:39.194799,165
2024-04-15 16:31:49.194799,188
2024-04-15 16:35:59.194799,166
2024-04-15 16:40:09.194799,166
2024-04-15 16:44:19.194799,197
2024-04-15 16:48:29.194799,191
2024-04-15 16:52:39.194799,167
2024-04-15 16:56:49.194799,208
2024-04-15 17:00:59.194799,164
2024-04-15 17:05:09.194799,170
2024-04-15 17:09:19.194799,165
2024-04-15 17:13:29.194799,170
2024-04-15 17:17:39.194799,172
2024-04-15 17:21:49.194799,177
2024-04-15 17:25:59.194799,183
2024-04-15 17:30:09.194799,175
2024-04-15 17:34:19.194799,189
2024-04-15 17:38:29.194799,201
2024-04-15 17:42:39.194799,175
2024-04-15 17:46:49.194799,177
2024-04-15 17:50:59.194799,176
2024-04-15 17:55:09.194799,168
2024-04-15 17:59:19.194799,187
2024-04-15 18:03:29.194799,202
2024-04-15 18:07:39.194799,176
2024-04-15 18:11:49.194799,200
2024-04-15 18:15:59.194799,187
2024-04-15 18:20:09.194799,233
2024-04-15 18:24:19.194799,196
2024-04-15 18:28:29.194799,197
2024-04-15 18:32:39.194799,163
2024-04-15 18:36:49.194799,201
2024-04-15 18:40:59.194799,209
2024-04-15 18:45:09.194799,218
2024-04-15 18:49:19.194799,220
2024-04-15 18:53:29.194799,189
2024-04-15 18:57:39.194799,164
2024-04-15 19:01:49.194799,215
2024-04-15 19:05:59.194799,185
2024-04-15 19:10:09.194799,176
2024-04-15 19:14:19.194799,187
2024-04-15 19:18:29.194799,177
2024-04-15 19:22:39.194799,191
2024-04-15 19:26:49.194799,172
2024-04-15 19:30:59.194799,210
2024-04-15 19:35:09.194799,210
2024-04-15 19:39:19.194799,239
2024-04-15 19:43:29.194799,177
2024-04-15 19:47:39.194799,172
2024-04-15 19:51:49.194799,191
2024-04-15 19:55:59.194799,167
2024-04-15 20:00:09.194799,182
2024-04-15 20:04:19.194799,178
2024-04-15 20:08:29.194799,167
2024-04-15 20:12:39.194799,192
2024-04-15 20:16:49.194799,173
2024-04-15 20:20:59.194799,177
2024-04-15 20:25:09.194799,165
2024-04-15 20:29:19.194799,170
2024-04-15 20:33:29.194799,163
2024-04-15 20:37:39.194799,164
2024-04-15 20:41:49.194799,187
2024-04-15 20:45:59.194799,191
2024-04-15 20:50:09.194799,207
2024-04-15 20:54:19.194799,201
2024-04-15 20:58:29.194799,215
2024-04-15 21:02:39.194799,202
2024-04-15 21:06:49.194799,205
2024-04-15 21:10:59.194799,152
2024-04-15 21:15:09.194799,182
2024-04-15 21:19:19.194799,203
2024-04-15 21:23:29.194799,210
2024-04-15 21:27:39.194799,240
2024-04-15 21:31:49.194799,186
2024-04-15 21:35:59.194799,204
2024-04-15 21:40:09.194799,227
2024-04-15 21:44:19.194799,215
2024-04-15 21:48:29.194799,190
2024-04-15 21:52:39.194799,224
2024-04-15 21:56:49.194799,167
2024-04-15 22:00:59.194799,171
2024-04-15 22:05:09.194799,189
2024-04-15 22:09:19.194799,191
2024-04-15 22:13:29.194799,167
2024-04-15 22:17:39.194799,203
2024-04-15 22:21:49.194799,156
2024-04-15 22:25:59.194799,192
2024-04-15 22:30:09.194799,966
2024-04-15 22:34:19.194799,336
2024-04-15 22:38:29.194799,184
2024-04-15 22:42:39.194799,201
2024-04-15 22:46:49.194799,192
2024-04-15 22:50:59.194799,204
2024-04-15 22:55:09.194799,187
2024-04-15 22:59:19.194799,171
